Agent_ID,Region,NSE,Age,Gender,MBTI,VotoIntención,VotoBronca,InseguridadFocus,Volátil
PREDIK-PE-0816,Selva,Medio,29,Femenino,ENTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0312,Lima,Bajo,66,Masculino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0026,Lima,Medio,44,Femenino,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0069,Lima,Medio,63,Masculino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0318,Lima,Bajo,30,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0910,Selva,Medio,51,Masculino,INTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0723,Sierra,Bajo,63,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0510,Costa,Medio,32,Femenino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0575,Sierra,Bajo,72,Femenino,ESTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0344,Lima,Medio,35,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0009,Lima,Alto,68,Masculino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0174,Lima,Bajo,69,Femenino,ISTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0431,Costa,Medio,39,Femenino,INTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0215,Lima,Medio,42,Masculino,ISFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0334,Lima,Medio,43,Femenino,ENTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0376,Costa,Bajo,68,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0116,Lima,Bajo,33,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0882,Selva,Bajo,68,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0651,Sierra,Bajo,57,Femenino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0367,Costa,Medio,31,Masculino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0305,Lima,Medio-Alto,29,Masculino,ENTP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0426,Costa,Bajo,19,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0022,Lima,Medio,60,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0976,Selva,Bajo,57,Masculino,ENFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0528,Costa,Medio,51,Masculino,ESTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0822,Selva,Bajo,53,Masculino,INFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0253,Lima,Medio-Alto,49,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0502,Costa,Medio,66,Femenino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0929,Selva,Medio,52,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0154,Lima,Bajo,45,Masculino,ESTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0001,Lima,Medio,58,Masculino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0826,Selva,Medio,30,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0683,Sierra,Bajo,48,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0097,Lima,Medio-Alto,46,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0433,Costa,Medio,36,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0428,Costa,Medio,35,Masculino,ISFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0171,Lima,Medio,22,Masculino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0499,Costa,Bajo,44,Masculino,ESFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0033,Lima,Medio,22,Femenino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0466,Costa,Medio,20,Femenino,ISTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0492,Costa,Medio,42,Femenino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0908,Selva,Bajo,39,Masculino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0755,Sierra,Bajo,43,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0308,Lima,Bajo,32,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0055,Lima,Medio-Alto,53,Femenino,INFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0574,Sierra,Medio,37,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0550,Costa,Bajo,50,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0448,Costa,Medio,59,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0049,Lima,Medio-Alto,26,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0659,Sierra,Bajo,25,Masculino,INTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0514,Costa,Bajo,30,Masculino,INTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0714,Sierra,Medio,21,Masculino,INFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0760,Sierra,Medio,45,Femenino,INTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0639,Sierra,Bajo,58,Masculino,ISFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0863,Selva,Bajo,24,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0382,Costa,Bajo,65,Masculino,INFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0484,Costa,Medio,26,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0736,Sierra,Medio,43,Femenino,ENTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0042,Lima,Medio,24,Masculino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0637,Sierra,Medio,33,Femenino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0645,Sierra,Medio,49,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0390,Costa,Medio-Alto,28,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0330,Lima,Bajo,28,Masculino,ENFJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0685,Sierra,Medio,22,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0953,Selva,Bajo,69,No Binario,INFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0482,Costa,Medio,56,Masculino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0911,Selva,Bajo,57,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0718,Sierra,Medio,54,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0959,Selva,Medio,65,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0823,Selva,Medio,46,Masculino,INTP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0143,Lima,Medio-Alto,38,Femenino,ENFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0842,Selva,Bajo,40,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0362,Costa,Bajo,46,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0732,Sierra,Medio,40,Femenino,INTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0746,Sierra,Bajo,48,Femenino,INFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0115,Lima,Medio,22,Femenino,INTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0756,Sierra,Bajo,67,Femenino,INTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0671,Sierra,Bajo,72,Masculino,INFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0450,Costa,Medio,43,Masculino,ENTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0469,Costa,Bajo,44,Femenino,ISTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0628,Sierra,Medio,32,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0481,Costa,Bajo,55,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0891,Selva,Bajo,21,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0717,Sierra,Medio,25,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0267,Lima,Medio-Alto,65,Masculino,INFJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0537,Costa,Medio,27,Masculino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0566,Sierra,Bajo,63,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0649,Sierra,Bajo,18,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0332,Lima,Medio-Alto,51,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0978,Selva,Bajo,36,Femenino,INTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0152,Lima,Bajo,37,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0999,Selva,Bajo,21,Masculino,ISFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0467,Costa,Medio-Alto,31,Femenino,INTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0410,Costa,Medio,42,Femenino,INTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0689,Sierra,Medio,41,Masculino,INTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0678,Sierra,Bajo,66,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0378,Costa,Medio,18,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0977,Selva,Medio,59,Masculino,ESFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0432,Costa,Medio-Alto,49,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0889,Selva,Bajo,22,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0193,Lima,Alto,41,Femenino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0974,Selva,Bajo,35,Femenino,ENTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0092,Lima,Medio,35,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0006,Lima,Medio-Alto,63,Femenino,ISTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0944,Selva,Bajo,50,Masculino,ENFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0293,Lima,Medio,41,Masculino,ENTP,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0917,Selva,Bajo,25,Masculino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0011,Lima,Medio,55,Masculino,ENFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0642,Sierra,Bajo,54,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0730,Sierra,Medio,61,Masculino,ENFP,Candidato B (Derecha Tradicional),True,False,False
PREDIK-PE-0102,Lima,Medio-Alto,50,Femenino,INFP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0273,Lima,Medio,61,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0214,Lima,Medio,48,Masculino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0713,Sierra,Medio,70,Masculino,ENTJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0896,Selva,Bajo,30,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0677,Sierra,Bajo,45,Masculino,ESTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0047,Lima,Alto,55,Masculino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0590,Sierra,Bajo,52,Masculino,INFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0463,Costa,Bajo,55,Masculino,INTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0126,Lima,Medio,60,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0846,Selva,Medio,33,Masculino,ESFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0568,Sierra,Bajo,56,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0738,Sierra,Medio,50,Masculino,ENTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0211,Lima,Alto,20,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0583,Sierra,Bajo,64,Masculino,ISFJ,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0853,Selva,Bajo,25,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0329,Lima,Medio,47,Femenino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0782,Sierra,Bajo,68,Femenino,ESTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0634,Sierra,Bajo,59,No Binario,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0351,Costa,Medio-Alto,47,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0333,Lima,Medio,64,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0375,Costa,Medio,71,Femenino,ENFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0462,Costa,Medio,67,Femenino,ENFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0783,Sierra,Medio,36,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0054,Lima,Alto,59,Masculino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0766,Sierra,Bajo,62,Masculino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0200,Lima,Bajo,20,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0650,Sierra,Medio,33,Masculino,ESFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0522,Costa,Bajo,67,Masculino,ENTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0096,Lima,Medio,68,No Binario,INTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0176,Lima,Medio,43,Masculino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0731,Sierra,Bajo,32,Masculino,INTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0168,Lima,Medio,56,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0646,Sierra,Medio,32,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0703,Sierra,Medio,62,Masculino,ESTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0752,Sierra,Bajo,28,Femenino,ENTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0117,Lima,Alto,55,Masculino,ESFJ,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0191,Lima,Bajo,42,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0569,Sierra,Bajo,37,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0698,Sierra,Medio,71,Masculino,ESTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0090,Lima,Medio-Alto,38,Femenino,ENFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0558,Sierra,Bajo,50,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0742,Sierra,Bajo,36,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0034,Lima,Bajo,69,Femenino,ISFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0740,Sierra,Medio,62,Femenino,ESFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0106,Lima,Medio,18,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0680,Sierra,Medio,60,Femenino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0626,Sierra,Medio,46,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0040,Lima,Bajo,63,Masculino,ESTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0368,Costa,Bajo,52,Femenino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0095,Lima,Medio-Alto,19,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0695,Sierra,Medio,40,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0123,Lima,Medio-Alto,46,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0928,Selva,Bajo,63,Femenino,ESFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0964,Selva,Bajo,42,Masculino,ESTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0086,Lima,Medio,42,Femenino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0899,Selva,Medio,71,Masculino,ISTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0257,Lima,Medio,47,Masculino,ENFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0990,Selva,Medio,65,Femenino,ENTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0614,Sierra,Medio,19,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0598,Sierra,Bajo,58,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0315,Lima,Medio,66,Femenino,ENFJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0169,Lima,Medio,26,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0222,Lima,Bajo,67,Femenino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0459,Costa,Bajo,69,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0986,Selva,Medio,63,Femenino,ENFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0759,Sierra,Bajo,48,Femenino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0989,Selva,Bajo,29,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0181,Lima,Alto,48,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0971,Selva,Medio,32,Femenino,ENFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0553,Sierra,Bajo,43,Masculino,ESTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0276,Lima,Medio,72,Masculino,ISTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0132,Lima,Alto,31,Masculino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0579,Sierra,Medio,44,Masculino,INTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0314,Lima,Medio-Alto,64,Femenino,ENFP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0612,Sierra,Bajo,46,Masculino,ISTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0666,Sierra,Medio,59,Femenino,INFP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0249,Lima,Alto,40,Masculino,ESFP,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0726,Sierra,Medio,47,Masculino,ENTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0798,Sierra,Medio,40,Femenino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0504,Costa,Bajo,68,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0669,Sierra,Medio,60,Masculino,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0483,Costa,Medio,58,Masculino,ISFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0804,Selva,Bajo,52,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0563,Sierra,Bajo,19,Masculino,ENTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0578,Sierra,Medio,50,Masculino,ESTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0764,Sierra,Medio,24,Masculino,INTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0189,Lima,Medio-Alto,53,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0317,Lima,Bajo,41,Masculino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0256,Lima,Bajo,60,Femenino,ESTP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0421,Costa,Medio,20,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0753,Sierra,Bajo,54,Femenino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0233,Lima,Bajo,37,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0038,Lima,Alto,44,Masculino,INFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0217,Lima,Medio-Alto,52,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0541,Costa,Medio,20,Masculino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0949,Selva,Bajo,55,Femenino,ESTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0473,Costa,Medio,27,Femenino,ESFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0920,Selva,Medio,56,Femenino,ISTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0876,Selva,Bajo,20,Masculino,INTJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0933,Selva,Bajo,55,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0167,Lima,Bajo,43,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0498,Costa,Bajo,36,Femenino,INTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0286,Lima,Medio,57,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0835,Selva,Bajo,27,Masculino,INTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0061,Lima,Medio-Alto,23,No Binario,INTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0881,Selva,Medio,28,Femenino,INTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0681,Sierra,Medio,60,Masculino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0265,Lima,Bajo,51,Masculino,ENFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0898,Selva,Bajo,25,Femenino,ENTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0815,Selva,Bajo,70,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0417,Costa,Bajo,36,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0035,Lima,Medio,59,Masculino,ISFP,Candidato B (Derecha Tradicional),False,False,False
